"Subject","lever_side","reaction","cumulative_count","colony","body_part","log_cumulative_count","box_between_solves","paw_comb","con_pres"
"squirrel_5","left lever","exit",15,"C","left paw",2.70805020110221,0,"ipsi",0
"squirrel_5","right lever","no reaction",16,"C","right paw",2.77258872223978,10,"ipsi",1
"squirrel_5","right lever","exit",17,"C","both paws",2.83321334405622,1,"both",1
"squirrel_1","right lever","exit",26,"C","both paws",3.25809653802148,5,"both",1
"squirrel_5","right lever","exit",18,"C","right paw",2.89037175789616,2,"ipsi",0
"squirrel_5","right lever","exit",19,"C","left paw",2.94443897916644,0,"contra",1
"squirrel_1","left lever","exit",27,"C","both paws",3.29583686600433,2,"both",1
"squirrel_1","right lever","exit",28,"C","both paws",3.3322045101752,2,"both",1
"squirrel_1","right lever","exit",29,"C","both paws",3.36729582998647,0,"both",0
"squirrel_5","right lever","exit",20,"C","left paw",2.99573227355399,0,"contra",0
"squirrel_5","right lever","exit",21,"C","left paw",3.04452243772342,0,"contra",0
"squirrel_5","right lever","flinch",22,"C","left paw",3.09104245335832,0,"contra",0
"squirrel_5","right lever","exit",23,"C","right paw",3.13549421592915,1,"ipsi",0
"squirrel_5","left lever","exit",24,"C","both paws",3.17805383034795,0,"both",1
"squirrel_1","right lever","exit",30,"C","both paws",3.40119738166216,0,"both",1
"squirrel_5","right lever","exit",25,"C","left paw",3.2188758248682,0,"contra",1
"squirrel_1","right lever","exit",31,"C","right paw",3.43398720448515,1,"ipsi",1
"squirrel_1","right lever","exit",32,"C","left paw",3.46573590279973,1,"contra",0
"squirrel_1","right lever","exit",33,"C","right paw",3.49650756146648,0,"ipsi",0
"squirrel_5","right lever","exit",26,"C","right paw",3.25809653802148,1,"ipsi",0
"squirrel_5","right lever","exit",27,"C","right paw",3.29583686600433,0,"ipsi",1
"squirrel_5","right lever","exit",28,"C","right paw",3.3322045101752,1,"ipsi",0
"squirrel_5","right lever","exit",29,"C","left paw",3.36729582998647,0,"contra",0
"squirrel_5","right lever","exit",30,"C","right paw",3.40119738166216,1,"ipsi",0
"squirrel_10","right lever","exit",3,"C","right paw",1.09861228866811,24,"ipsi",0
"squirrel_1","right lever","exit",34,"C","left paw",3.52636052461616,2,"contra",0
"squirrel_5","right lever","exit",31,"C","right paw",3.43398720448515,4,"ipsi",0
"squirrel_1","right lever","flinch",35,"C","left paw",3.55534806148941,0,"contra",0
"squirrel_1","right lever","flinch",36,"C","right paw",3.58351893845611,0,"ipsi",0
"squirrel_5","right lever","exit",32,"C","left paw",3.46573590279973,0,"contra",0
"squirrel_5","right lever","exit",33,"C","right paw",3.49650756146648,1,"ipsi",0
"squirrel_5","right lever","exit",34,"C","right paw",3.52636052461616,0,"ipsi",1
"squirrel_1","right lever","flinch",37,"C","right paw",3.61091791264422,1,"ipsi",1
"squirrel_5","right lever","no reaction",35,"C","right paw",3.55534806148941,0,"ipsi",1
"squirrel_1","right lever","no reaction",38,"C","right paw",3.63758615972639,0,"ipsi",1
"squirrel_1","right lever","no reaction",39,"C","right paw",3.66356164612965,0,"ipsi",1
"squirrel_1","right lever","flinch",40,"C","right paw",3.68887945411394,0,"ipsi",1
"squirrel_5","right lever","exit",36,"C","right paw",3.58351893845611,0,"ipsi",1
"squirrel_5","right lever","exit",37,"C","right paw",3.61091791264422,0,"ipsi",1
"squirrel_1","right lever","no reaction",41,"C","right paw",3.71357206670431,0,"ipsi",1
"squirrel_1","right lever","flinch",42,"C","right paw",3.73766961828337,1,"ipsi",1
"squirrel_1","right lever","exit",43,"C","left paw",3.76120011569356,1,"contra",1
"squirrel_1","right lever","flinch",44,"C","right paw",3.78418963391826,1,"ipsi",1
"squirrel_5","right lever","exit",38,"C","left paw",3.63758615972639,2,"contra",1
"squirrel_10","right lever","exit",4,"C","both paws",1.38629436111989,2,"both",0
"squirrel_5","right lever","no reaction",39,"C","right paw",3.66356164612965,10,"ipsi",0
"squirrel_5","right lever","flinch",40,"C","right paw",3.68887945411394,0,"ipsi",0
"squirrel_23","right lever","exit",21,"P","left paw",3.04452243772342,5,"contra",0
"squirrel_23","right lever","exit",22,"P","right paw",3.09104245335832,0,"ipsi",0
"squirrel_23","right lever","exit",23,"P","left paw",3.13549421592915,2,"contra",0
"squirrel_23","right lever","exit",24,"P","right paw",3.17805383034795,1,"ipsi",0
"squirrel_16","right lever","exit",45,"P","left paw",3.80666248977032,2,"contra",0
"squirrel_16","right lever","exit",46,"P","left paw",3.8286413964891,0,"contra",0
"squirrel_16","right lever","exit",47,"P","left paw",3.85014760171006,1,"contra",0
"squirrel_16","left lever","exit",48,"P","left paw",3.87120101090789,6,"ipsi",0
"squirrel_23","left lever","exit",25,"P","left paw",3.2188758248682,5,"ipsi",0
"squirrel_18","right lever","no reaction",225,"P","both paws",5.41610040220442,2,"both",0
"squirrel_18","right lever","no reaction",226,"P","both paws",5.42053499927229,1,"both",0
"squirrel_18","right lever","no reaction",227,"P","both paws",5.4249500174814,0,"both",0
"squirrel_18","right lever","no reaction",228,"P","both paws",5.42934562895444,0,"both",0
"squirrel_18","right lever","no reaction",229,"P","both paws",5.43372200355424,1,"both",0
"squirrel_18","right lever","no reaction",230,"P","both paws",5.4380793089232,1,"both",0
"squirrel_18","right lever","no reaction",231,"P","right paw",5.44241771052179,4,"ipsi",0
"squirrel_18","right lever","no reaction",232,"P","both paws",5.44673737166631,0,"both",0
"squirrel_18","right lever","no reaction",233,"P","left paw",5.4510384535657,1,"contra",0
"squirrel_18","right lever","no reaction",234,"P","both paws",5.4553211153577,1,"both",1
"squirrel_23","right lever","exit",26,"P","left paw",3.25809653802148,0,"contra",1
"squirrel_18","right lever","no reaction",235,"P","both paws",5.45958551414416,2,"both",0
"squirrel_18","right lever","no reaction",236,"P","both paws",5.46383180502561,1,"both",0
"squirrel_23","right lever","exit",27,"P","left paw",3.29583686600433,2,"contra",0
"squirrel_18","right lever","no reaction",237,"P","both paws",5.46806014113513,2,"both",0
"squirrel_23","right lever","exit",28,"P","right paw",3.3322045101752,3,"ipsi",0
"squirrel_23","right lever","exit",29,"P","right paw",3.36729582998647,1,"ipsi",0
"squirrel_18","left lever","no reaction",238,"P","both paws",5.47227067367148,1,"both",0
"squirrel_18","left lever","no reaction",239,"P","both paws",5.47646355193151,0,"both",1
"squirrel_23","right lever","exit",30,"P","right paw",3.40119738166216,0,"ipsi",0
"squirrel_18","left lever","no reaction",240,"P","both paws",5.48063892334199,0,"both",1
"squirrel_18","left lever","no reaction",241,"P","both paws",5.48479693349065,0,"both",1
"squirrel_18","left lever","no reaction",242,"P","both paws",5.48893772615669,0,"both",1
"squirrel_18","left lever","no reaction",243,"P","both paws",5.49306144334055,0,"both",1
"squirrel_18","left lever","no reaction",244,"P","both paws",5.4971682252932,0,"both",1
"squirrel_18","left lever","no reaction",245,"P","both paws",5.50125821054473,0,"both",1
"squirrel_23","right lever","exit",31,"P","right paw",3.43398720448515,2,"ipsi",0
"squirrel_18","left lever","no reaction",246,"P","both paws",5.50533153593236,4,"both",0
"squirrel_23","right lever","exit",32,"P","right paw",3.46573590279973,1,"ipsi",0
"squirrel_18","left lever","no reaction",247,"P","both paws",5.50938833662798,1,"both",0
"squirrel_18","left lever","no reaction",248,"P","both paws",5.51342874616498,0,"both",0
"squirrel_23","right lever","exit",33,"P","right paw",3.49650756146648,3,"ipsi",0
"squirrel_18","left lever","no reaction",249,"P","left paw",5.51745289646471,0,"ipsi",1
"squirrel_23","right lever","exit",34,"P","right paw",3.52636052461616,2,"ipsi",0
"squirrel_23","right lever","exit",35,"P","right paw",3.55534806148941,0,"ipsi",0
"squirrel_18","left lever","exit",250,"P","both paws",5.52146091786225,1,"both",0
"squirrel_18","right lever","no reaction",251,"P","both paws",5.52545293913178,0,"both",1
"squirrel_18","left lever","no reaction",252,"P","left paw",5.52942908751142,2,"ipsi",0
"squirrel_16","right lever","exit",49,"P","right paw",3.89182029811063,21,"ipsi",0
"squirrel_23","right lever","exit",36,"P","right paw",3.58351893845611,3,"ipsi",0
"squirrel_23","right lever","exit",37,"P","left paw",3.61091791264422,0,"contra",0
"squirrel_23","right lever","exit",38,"P","right paw",3.63758615972639,0,"ipsi",0
"squirrel_23","left lever","exit",39,"P","left paw",3.66356164612965,1,"ipsi",0
"squirrel_23","right lever","exit",40,"P","right paw",3.68887945411394,0,"ipsi",0
"squirrel_16","right lever","exit",50,"P","right paw",3.91202300542815,0,"ipsi",0
"squirrel_16","right lever","exit",51,"P","right paw",3.93182563272433,0,"ipsi",0
"squirrel_23","right lever","exit",41,"P","left paw",3.71357206670431,0,"contra",0
"squirrel_23","right lever","exit",42,"P","right paw",3.73766961828337,7,"ipsi",0
"squirrel_18","right lever","no reaction",253,"P","right paw",5.53338948872752,1,"ipsi",0
"squirrel_22","right lever","exit",41,"P","right paw",3.71357206670431,10,"ipsi",0
"squirrel_18","right lever","no reaction",254,"P","both paws",5.53733426701854,4,"both",0
"squirrel_18","right lever","flinch",255,"P","right paw",5.54126354515843,2,"ipsi",0
"squirrel_18","right lever","no reaction",256,"P","right paw",5.54517744447956,0,"ipsi",0
"squirrel_18","right lever","no reaction",257,"P","both paws",5.54907608489522,2,"both",0
"squirrel_18","right lever","no reaction",258,"P","both paws",5.55295958492162,1,"both",0
"squirrel_18","left lever","no reaction",259,"P","both paws",5.55682806169954,3,"both",0
"squirrel_13","right lever","exit",4,"P","right paw",1.38629436111989,5,"ipsi",0
"squirrel_18","left lever","no reaction",260,"P","both paws",5.56068163101553,3,"both",0
"squirrel_18","left lever","no reaction",261,"P","both paws",5.56452040732269,1,"both",0
"squirrel_18","left lever","no reaction",262,"P","both paws",5.5683445037611,1,"both",0
"squirrel_18","left lever","no reaction",263,"P","both paws",5.57215403217776,1,"both",0
"squirrel_18","left lever","no reaction",264,"P","both paws",5.57594910314632,1,"both",0
"squirrel_18","left lever","no reaction",265,"P","both paws",5.57972982598622,1,"both",0
"squirrel_18","right lever","no reaction",266,"P","both paws",5.5834963087817,1,"both",0
"squirrel_23","left lever","exit",43,"P","right paw",3.76120011569356,16,"contra",0
"squirrel_18","left lever","no reaction",267,"P","both paws",5.58724865840025,2,"both",0
"squirrel_18","left lever","no reaction",268,"P","both paws",5.59098698051086,1,"both",0
"squirrel_13","right lever","flinch",5,"P","both paws",1.6094379124341,7,"both",0
"squirrel_18","left lever","no reaction",269,"P","both paws",5.59471137960184,2,"both",0
"squirrel_18","left lever","no reaction",270,"P","left paw",5.59842195899838,0,"ipsi",0
"squirrel_22","left lever","no reaction",42,"P","right paw",3.73766961828337,12,"contra",0
"squirrel_18","right lever","flinch",271,"P","right paw",5.6021188208797,1,"ipsi",0
"squirrel_18","right lever","no reaction",272,"P","right paw",5.605802066296,1,"ipsi",0
"squirrel_18","right lever","no reaction",273,"P","right paw",5.60947179518496,1,"ipsi",0
"squirrel_18","right lever","no reaction",274,"P","right paw",5.61312810638807,1,"ipsi",0
"squirrel_18","right lever","no reaction",275,"P","right paw",5.61677109766657,1,"ipsi",0
"squirrel_18","right lever","no reaction",276,"P","right paw",5.62040086571715,0,"ipsi",0
"squirrel_18","right lever","no reaction",277,"P","right paw",5.62401750618734,0,"ipsi",0
"squirrel_18","right lever","no reaction",278,"P","right paw",5.62762111369064,0,"ipsi",0
"squirrel_16","left lever","exit",52,"P","left paw",3.95124371858143,4,"ipsi",0
"squirrel_18","right lever","no reaction",279,"P","both paws",5.63121178182137,4,"both",0
"squirrel_18","right lever","no reaction",280,"P","both paws",5.63478960316925,1,"both",1
"squirrel_16","right lever","exit",53,"P","right paw",3.97029191355212,1,"ipsi",0
"squirrel_18","left lever","no reaction",281,"P","both paws",5.63835466933375,1,"both",1
"squirrel_23","left lever","exit",44,"P","left paw",3.78418963391826,6,"ipsi",0
"squirrel_23","left lever","exit",45,"P","left paw",3.80666248977032,1,"ipsi",0
"squirrel_23","left lever","exit",46,"P","left paw",3.8286413964891,1,"ipsi",0
"squirrel_23","left lever","exit",47,"P","left paw",3.85014760171006,1,"ipsi",0
"squirrel_23","left lever","exit",48,"P","left paw",3.87120101090789,5,"ipsi",0
"squirrel_16","left lever","exit",54,"P","left paw",3.98898404656427,1,"ipsi",0
"squirrel_18","right lever","no reaction",282,"P","right paw",5.64190707093811,2,"ipsi",0
"squirrel_18","left lever","no reaction",283,"P","both paws",5.64544689764324,3,"both",1
"squirrel_18","left lever","no reaction",284,"P","both paws",5.64897423816121,1,"both",0
"squirrel_18","left lever","no reaction",285,"P","both paws",5.65248918026865,1,"both",1
"squirrel_23","left lever","exit",49,"P","left paw",3.89182029811063,5,"ipsi",0
"squirrel_18","left lever","no reaction",286,"P","left paw",5.65599181081985,2,"ipsi",0
"squirrel_18","left lever","no reaction",287,"P","both paws",5.65948221575962,1,"both",0
"squirrel_18","left lever","no reaction",288,"P","both paws",5.66296048013595,1,"both",0
"squirrel_18","left lever","no reaction",289,"P","both paws",5.66642668811243,2,"both",0
"squirrel_18","left lever","no reaction",290,"P","both paws",5.66988092298052,1,"both",0
"squirrel_18","left lever","no reaction",291,"P","both paws",5.67332326717149,1,"both",0
"squirrel_23","left lever","exit",50,"P","left paw",3.91202300542815,7,"ipsi",0
"squirrel_23","left lever","exit",51,"P","left paw",3.93182563272433,2,"ipsi",0
"squirrel_13","left lever","exit",6,"P","left paw",1.79175946922805,1,"ipsi",0
"squirrel_13","right lever","exit",7,"P","right paw",1.94591014905531,1,"ipsi",0
"squirrel_16","left lever","exit",55,"P","right paw",4.00733318523247,0,"contra",0
"squirrel_13","left lever","exit",8,"P","right paw",2.07944154167984,1,"contra",0
"squirrel_13","right lever","exit",9,"P","right paw",2.19722457733622,1,"ipsi",0
"squirrel_13","right lever","exit",10,"P","right paw",2.30258509299405,0,"ipsi",0
"squirrel_13","right lever","exit",11,"P","right paw",2.39789527279837,1,"ipsi",0
"squirrel_18","left lever","flinch",292,"P","both paws",5.67675380226828,1,"both",0
"squirrel_18","left lever","no reaction",293,"P","both paws",5.68017260901707,0,"both",0
"squirrel_13","right lever","exit",12,"P","right paw",2.484906649788,1,"ipsi",0
"squirrel_18","left lever","no reaction",294,"P","right paw",5.68357976733868,2,"contra",0
"squirrel_13","left lever","exit",13,"P","left paw",2.56494935746154,2,"ipsi",0
"squirrel_18","left lever","no reaction",295,"P","both paws",5.68697535633982,0,"both",0
"squirrel_18","left lever","no reaction",296,"P","both paws",5.69035945432406,0,"both",0
"squirrel_18","left lever","no reaction",297,"P","both paws",5.6937321388027,0,"both",0
"squirrel_18","left lever","no reaction",298,"P","right paw",5.6970934865054,0,"contra",0
"squirrel_18","left lever","no reaction",299,"P","right paw",5.70044357339069,0,"contra",0
"squirrel_13","left lever","flinch",14,"P","right paw",2.63905732961526,4,"contra",0
"squirrel_13","right lever","exit",15,"P","right paw",2.70805020110221,1,"ipsi",0
"squirrel_6","right lever","exit",146,"C","right paw",4.98360662170834,4,"ipsi",0
"squirrel_6","left lever","exit",147,"C","right paw",4.99043258677874,3,"contra",0
"squirrel_6","left lever","alert",148,"C","right paw",4.99721227376411,3,"contra",0
"squirrel_6","left lever","no reaction",149,"C","right paw",5.00394630594546,1,"contra",0
"squirrel_6","left lever","no reaction",150,"C","both paws",5.01063529409626,1,"both",0
"squirrel_6","left lever","no reaction",151,"C","right paw",5.01727983681492,1,"contra",0
"squirrel_6","left lever","no reaction",152,"C","both paws",5.02388052084628,1,"both",0
"squirrel_6","left lever","no reaction",153,"C","left paw",5.03043792139244,1,"ipsi",0
"squirrel_6","left lever","no reaction",154,"C","both paws",5.03695260241363,1,"both",0
"squirrel_6","left lever","no reaction",155,"C","right paw",5.04342511691925,1,"contra",0
"squirrel_6","left lever","no reaction",156,"C","both paws",5.04985600724954,2,"both",0
"squirrel_6","left lever","no reaction",157,"C","left paw",5.05624580534831,2,"ipsi",0
"squirrel_6","left lever","no reaction",158,"C","left paw",5.06259503302697,1,"ipsi",1
"squirrel_6","left lever","exit",159,"C","both paws",5.06890420222023,1,"both",1
"squirrel_6","left lever","exit",160,"C","both paws",5.07517381523383,1,"both",0
"squirrel_6","left lever","no reaction",161,"C","left paw",5.08140436498446,1,"ipsi",0
"squirrel_6","left lever","no reaction",162,"C","left paw",5.08759633523238,1,"ipsi",0
"squirrel_6","left lever","no reaction",163,"C","left paw",5.09375020080676,1,"ipsi",0
"squirrel_6","left lever","no reaction",164,"C","left paw",5.0998664278242,1,"ipsi",1
"squirrel_6","left lever","no reaction",165,"C","left paw",5.10594547390058,1,"ipsi",1
"squirrel_19","left lever","no reaction",93,"C","both paws",4.53259949315326,1,"both",1
"squirrel_19","left lever","no reaction",94,"C","both paws",4.54329478227,2,"both",1
"squirrel_19","left lever","no reaction",95,"C","both paws",4.55387689160054,1,"both",1
"squirrel_19","left lever","no reaction",96,"C","both paws",4.56434819146784,1,"both",1
"squirrel_19","left lever","no reaction",97,"C","both paws",4.57471097850338,1,"both",1
"squirrel_19","left lever","no reaction",98,"C","both paws",4.58496747867057,1,"both",1
"squirrel_19","left lever","no reaction",99,"C","both paws",4.59511985013459,1,"both",1
"squirrel_19","left lever","no reaction",100,"C","left paw",4.60517018598809,1,"ipsi",1
"squirrel_6","left lever","no reaction",166,"C","both paws",5.11198778835654,4,"both",0
"squirrel_19","right lever","no reaction",101,"C","both paws",4.61512051684126,3,"both",0
"squirrel_19","left lever","no reaction",102,"C","both paws",4.62497281328427,1,"both",1
"squirrel_19","left lever","no reaction",103,"C","both paws",4.63472898822964,0,"both",1
"squirrel_19","left lever","no reaction",104,"C","both paws",4.64439089914137,0,"both",0
"squirrel_6","left lever","no reaction",167,"C","left paw",5.11799381241676,1,"ipsi",0
"squirrel_19","left lever","no reaction",105,"C","both paws",4.65396035015752,2,"both",0
"squirrel_6","left lever","no reaction",168,"C","left paw",5.12396397940326,2,"ipsi",0
"squirrel_6","left lever","no reaction",169,"C","left paw",5.12989871492307,1,"ipsi",0
"squirrel_19","right lever","no reaction",106,"C","right paw",4.66343909411207,2,"ipsi",0
"squirrel_6","left lever","no reaction",170,"C","both paws",5.13579843705026,2,"both",0
"squirrel_6","left lever","no reaction",171,"C","left paw",5.14166355650266,1,"ipsi",0
"squirrel_6","left lever","no reaction",172,"C","both paws",5.14749447681345,1,"both",0
"squirrel_8","left lever","exit",26,"C","right paw",3.25809653802148,1,"contra",0
"squirrel_8","right lever","exit",27,"C","right paw",3.29583686600433,6,"ipsi",0
"squirrel_6","left lever","no reaction",173,"C","both paws",5.15329159449778,3,"both",0
"squirrel_6","left lever","no reaction",174,"C","both paws",5.15905529921453,1,"both",0
"squirrel_6","left lever","no reaction",175,"C","both paws",5.16478597392351,1,"both",0
"squirrel_6","left lever","no reaction",176,"C","both paws",5.17048399503815,2,"both",0
"squirrel_6","left lever","no reaction",177,"C","left paw",5.17614973257383,1,"ipsi",0
"squirrel_6","left lever","no reaction",178,"C","both paws",5.18178355029209,1,"both",0
"squirrel_6","left lever","no reaction",179,"C","both paws",5.18738580584075,1,"both",0
"squirrel_6","left lever","no reaction",180,"C","both paws",5.19295685089021,1,"both",0
"squirrel_6","left lever","no reaction",181,"C","left paw",5.19849703126583,1,"ipsi",0
"squirrel_6","left lever","no reaction",182,"C","left paw",5.2040066870768,1,"ipsi",0
"squirrel_6","left lever","no reaction",183,"C","left paw",5.20948615284142,1,"ipsi",0
"squirrel_6","left lever","no reaction",184,"C","left paw",5.21493575760899,1,"ipsi",0
"squirrel_6","left lever","no reaction",185,"C","left paw",5.22035582507832,1,"ipsi",0
"squirrel_6","left lever","no reaction",186,"C","left paw",5.2257466737132,1,"ipsi",0
"squirrel_6","left lever","no reaction",187,"C","left paw",5.23110861685459,1,"ipsi",1
"squirrel_6","left lever","no reaction",188,"C","left paw",5.23644196282995,1,"ipsi",0
"squirrel_6","left lever","no reaction",189,"C","left paw",5.24174701505964,1,"ipsi",0
"squirrel_6","left lever","no reaction",190,"C","both paws",5.24702407216049,1,"both",0
"squirrel_6","left lever","no reaction",191,"C","left paw",5.25227342804663,1,"ipsi",0
"squirrel_6","left lever","no reaction",192,"C","left paw",5.25749537202778,1,"ipsi",0
"squirrel_6","left lever","no reaction",193,"C","both paws",5.26269018890489,1,"both",1
"squirrel_6","left lever","no reaction",194,"C","both paws",5.26785815906333,1,"both",1
"squirrel_6","left lever","no reaction",195,"C","left paw",5.27299955856375,1,"ipsi",1
"squirrel_6","left lever","no reaction",196,"C","left paw",5.27811465923052,1,"ipsi",1
"squirrel_19","right lever","no reaction",107,"C","both paws",4.67282883446191,1,"both",0
"squirrel_19","left lever","flinch",108,"C","both paws",4.68213122712422,1,"both",1
"squirrel_6","left lever","no reaction",197,"C","left paw",5.28320372873799,1,"ipsi",0
"squirrel_6","left lever","no reaction",198,"C","left paw",5.28826703069454,1,"ipsi",0
"squirrel_6","left lever","no reaction",199,"C","both paws",5.29330482472449,1,"both",0
"squirrel_6","left lever","no reaction",200,"C","both paws",5.29831736654804,1,"both",0
"squirrel_6","left lever","no reaction",201,"C","both paws",5.30330490805908,1,"both",1
"squirrel_6","left lever","no reaction",202,"C","right paw",5.30826769740121,2,"contra",0
"squirrel_6","left lever","no reaction",203,"C","both paws",5.31320597904179,1,"both",0
"squirrel_6","left lever","no reaction",204,"C","left paw",5.31811999384422,1,"ipsi",0
"squirrel_6","left lever","no reaction",205,"C","left paw",5.32300997913841,1,"ipsi",0
"squirrel_6","left lever","no reaction",206,"C","right paw",5.32787616878958,1,"contra",1
"squirrel_6","left lever","no reaction",207,"C","left paw",5.33271879326537,0,"ipsi",0
"squirrel_6","left lever","no reaction",208,"C","left paw",5.33753807970132,2,"ipsi",0
"squirrel_6","left lever","no reaction",209,"C","both paws",5.34233425196481,2,"both",0
"squirrel_6","left lever","no reaction",210,"C","left paw",5.34710753071747,1,"ipsi",0
"squirrel_6","left lever","no reaction",211,"C","right paw",5.35185813347607,1,"contra",0
"squirrel_6","left lever","no reaction",212,"C","right paw",5.35658627467201,2,"contra",0
"squirrel_19","right lever","exit",109,"C","both paws",4.69134788222914,3,"both",0
"squirrel_19","right lever","alert",110,"C","both paws",4.70048036579242,2,"both",0
"squirrel_6","right lever","no reaction",213,"C","both paws",5.36129216570943,2,"both",1
"squirrel_6","left lever","no reaction",214,"C","both paws",5.36597601502185,1,"both",1
"squirrel_6","left lever","no reaction",215,"C","right paw",5.37063802812766,1,"contra",0
"squirrel_6","left lever","no reaction",216,"C","right paw",5.37527840768417,1,"contra",0
"squirrel_19","right lever","alert",111,"C","both paws",4.70953020131233,3,"both",1
"squirrel_19","right lever","alert",112,"C","both paws",4.71849887129509,1,"both",1
"squirrel_19","right lever","no reaction",113,"C","both paws",4.72738781871234,1,"both",1
"squirrel_19","right lever","no reaction",114,"C","both paws",4.7361984483945,1,"both",1
"squirrel_19","right lever","no reaction",115,"C","both paws",4.74493212836325,1,"both",1
"squirrel_19","right lever","no reaction",116,"C","both paws",4.75359019110636,1,"both",1
"squirrel_6","left lever","no reaction",217,"C","both paws",5.37989735354046,3,"both",1
"squirrel_6","right lever","no reaction",218,"C","both paws",5.38449506278909,1,"both",1
"squirrel_6","right lever","no reaction",219,"C","both paws",5.3890717298165,1,"both",1
"squirrel_6","left lever","no reaction",220,"C","left paw",5.39362754635236,2,"ipsi",0
"squirrel_6","right lever","no reaction",221,"C","both paws",5.39816270151775,2,"both",0
"squirrel_6","left lever","no reaction",222,"C","both paws",5.40267738187228,1,"both",0
"squirrel_6","left lever","no reaction",223,"C","both paws",5.40717177146012,1,"both",0
"squirrel_6","left lever","no reaction",224,"C","both paws",5.41164605185504,1,"both",0
"squirrel_8","right lever","no reaction",28,"C","right paw",3.3322045101752,4,"ipsi",0
"squirrel_8","right lever","exit",29,"C","right paw",3.36729582998647,0,"ipsi",0
"squirrel_8","right lever","flinch",30,"C","left paw",3.40119738166216,0,"contra",0
"squirrel_8","right lever","exit",31,"C","left paw",3.43398720448515,1,"contra",0
"squirrel_17","left lever","exit",5,"C","both paws",1.6094379124341,2,"both",0
"squirrel_8","left lever","no reaction",32,"C","left paw",3.46573590279973,0,"ipsi",0
"squirrel_8","right lever","exit",33,"C","both paws",3.49650756146648,1,"both",0
"squirrel_17","right lever","exit",6,"C","right paw",1.79175946922805,1,"ipsi",0
"squirrel_8","right lever","flinch",34,"C","both paws",3.52636052461616,1,"both",0
"squirrel_8","left lever","flinch",35,"C","both paws",3.55534806148941,1,"both",0
"squirrel_8","left lever","no reaction",36,"C","both paws",3.58351893845611,0,"both",0
"squirrel_8","left lever","exit",37,"C","both paws",3.61091791264422,1,"both",0
"squirrel_8","left lever","flinch",38,"C","both paws",3.63758615972639,0,"both",0
"squirrel_17","right lever","exit",7,"C","right paw",1.94591014905531,1,"ipsi",0
"squirrel_8","right lever","no reaction",39,"C","right paw",3.66356164612965,2,"ipsi",0
"squirrel_8","right lever","exit",40,"C","left paw",3.68887945411394,0,"contra",0
"squirrel_17","right lever","exit",8,"C","both paws",2.07944154167984,2,"both",0
"squirrel_8","right lever","no reaction",41,"C","both paws",3.71357206670431,2,"both",0
"squirrel_17","right lever","exit",9,"C","left paw",2.19722457733622,0,"contra",0
"squirrel_8","right lever","exit",42,"C","right paw",3.73766961828337,0,"ipsi",0
"squirrel_8","left lever","no reaction",43,"C","both paws",3.76120011569356,0,"both",0
"squirrel_8","left lever","no reaction",44,"C","both paws",3.78418963391826,0,"both",0
"squirrel_8","right lever","no reaction",45,"C","right paw",3.80666248977032,0,"ipsi",0
"squirrel_8","left lever","no reaction",46,"C","both paws",3.8286413964891,1,"both",0
"squirrel_17","right lever","exit",10,"C","right paw",2.30258509299405,1,"ipsi",0
"squirrel_17","left lever","exit",11,"C","left paw",2.39789527279837,0,"ipsi",0
"squirrel_17","left lever","exit",12,"C","left paw",2.484906649788,0,"ipsi",0
"squirrel_8","right lever","no reaction",47,"C","left paw",3.85014760171006,1,"contra",0
"squirrel_8","left lever","no reaction",48,"C","left paw",3.87120101090789,0,"ipsi",0
"squirrel_8","right lever","flinch",49,"C","right paw",3.89182029811063,1,"ipsi",0
"squirrel_17","right lever","exit",13,"C","right paw",2.56494935746154,1,"ipsi",0
"squirrel_6","left lever","no reaction",225,"C","left paw",5.41610040220442,1,"ipsi",0
"squirrel_17","right lever","exit",14,"C","right paw",2.63905732961526,1,"ipsi",0
"squirrel_6","left lever","no reaction",226,"C","left paw",5.42053499927229,1,"ipsi",0
"squirrel_6","left lever","no reaction",227,"C","both paws",5.4249500174814,1,"both",0
"squirrel_6","left lever","no reaction",228,"C","both paws",5.42934562895444,0,"both",0
"squirrel_6","left lever","no reaction",229,"C","both paws",5.43372200355424,0,"both",0
"squirrel_6","left lever","no reaction",230,"C","both paws",5.4380793089232,2,"both",0
"squirrel_6","left lever","no reaction",231,"C","left paw",5.44241771052179,0,"ipsi",0
"squirrel_8","left lever","exit",50,"C","left paw",3.91202300542815,8,"ipsi",0
"squirrel_6","left lever","no reaction",232,"C","both paws",5.44673737166631,0,"both",0
"squirrel_6","left lever","no reaction",233,"C","both paws",5.4510384535657,0,"both",0
"squirrel_6","left lever","no reaction",234,"C","both paws",5.4553211153577,0,"both",0
"squirrel_8","right lever","flinch",51,"C","right paw",3.93182563272433,0,"ipsi",0
"squirrel_6","left lever","no reaction",235,"C","right paw",5.45958551414416,0,"contra",0
"squirrel_6","left lever","no reaction",236,"C","both paws",5.46383180502561,0,"both",0
"squirrel_8","right lever","no reaction",52,"C","right paw",3.95124371858143,1,"ipsi",0
"squirrel_6","left lever","no reaction",237,"C","left paw",5.46806014113513,0,"ipsi",1
"squirrel_8","right lever","flinch",53,"C","right paw",3.97029191355212,1,"ipsi",0
"squirrel_6","left lever","no reaction",238,"C","right paw",5.47227067367148,0,"contra",0
"squirrel_6","left lever","no reaction",239,"C","both paws",5.47646355193151,0,"both",0
